UI_20151224_001991	{@st66}Изменение Фамилии стоит 150 TP{/}	{@st66}※팀명 변경시 150TP가 소모됩니다.{/}				
UI_20151224_001992	{@st59}Введите имя{/}	{@st59}원하시는 이름을 입력하세요{/}				
UI_20151224_001993	{@st41b}Свободные TP{/}	{@st41b}무료 TP{/}				
UI_20151224_001994	{@st59}Закрыть{/}	{@st59}숙소 꾸미기를 닫습니다{/}	UI_20150317_000954	{@St59}Закрыть декорации дома{/}	{@st59}배럭 꾸미기를 닫습니다{/}	
UI_20151224_001995	{@st43}Украшения Дома{/}	{@st43}숙소 꾸미기{/}	UI_20150317_000955	{@St43}Декорация дома{/}	{@st43}배럭 꾸미기{/}	
UI_20151224_001996	{@st41b}Посетители Дома{/}	{@st41b}숙소방문{/}				
UI_20151224_001997	{@st59}Посетить Дома других игроков.{/}	{@st59}다른 사람의 숙소를 방문합니다.{/}				
UI_20151224_001998	{@st41b}Почтовый Ящик{/}	{@st41b}메시지{/}				
UI_20151224_001999	{@st59}Открыть Почтовый Ящик{/}	{@st59}메시지함을 엽니다{/}	UI_20150714_001665	{@st59}Открыть окно сообщений{/}	{@st59}메세지함을 엽니다{/}	
UI_20151224_002000	{@st42}Персонаж{/}	{@st42}캐릭터{/}				
UI_20151224_002001	{@st42}Свободные TP{/}	{@st42}무료TP{/}				
UI_20151224_002002	{@st42}TP за события{/}	{@st42}이벤트TP{/}				
UI_20151224_002003	{@st41b}Титры{/}	{@st41b}크레디트{/}				
UI_20151224_002004	{@st59}Титры{/}	{@st59}크레디트{/}				
UI_20151224_002005	{@st42}Producer and Director{/}{nl}{@st41b}{s22}Seyong Kim{nl} {nl}{@st42}Art Director{nl}{@st41b}{s22}Jeongwon An (MAGGI){nl} {nl}{@st42}Art Designer{nl}{@st41b}{s22}Mina Kim{nl}Heajin Sung{nl}Minkyong Kang{nl}Junhyuck Park{nl}Jinyoung Bae{nl}Hyosun Shin{nl}Sehee Park{nl} {nl}{@st42}Senior Programmer{nl}{@st41b}{s22}Sanghyup Shin{nl} {nl}{@st42}Research Programmer{nl}{@st41b}{s22}Jaehoon Jung{nl} {nl}{@st42}Programmer{nl}{@st41b}{s22}Young Choi{nl}Seongbae Han{nl}Bora Kim{nl}YongGyun Lee{nl}Minkyu Kim{/}	{@st42}프로듀서 겸 디렉터{/}{nl}{@st41b}{s22}김세용{nl} {nl}{@st42}아트 디렉터{nl}{@st41b}{s22}안정원{nl} {nl}{@st42}아트 디자이너{nl}{@st41b}{s22}김민아{nl}성혜진{nl}강민경{nl}박준혁{nl}배진영{nl}신효선{nl}박세희{nl} {nl}{@st42}책임 프로그래머{nl}{@st41b}{s22}신상협{nl} {nl}{@st42}선임 프로그래머{nl}{@st41b}{s22}정재훈{nl} {nl}{@st42}프로그래머{nl}{@st41b}{s22}최영{nl}한성배{nl}김보라{nl}이용균{nl}김민규{/}				
UI_20151224_002006	{@st42}Battle System Designer{nl}{@st41b}{s22}Girak Choi{nl}{nl}P.J. Kim{nl} {nl}{@st42}Level Designer{nl}{@st41b}{s22}Hongseok Ra{nl} {nl}{@st42}Screenplay Director{nl}{@st41b}{s22}Seungjo Lee{nl} {nl}{@st42}Lead Animator{nl}{@st41b}{s22}Sujin Lee{nl} {nl}{@st42}Animator{nl}{@st41b}{s22}Seunghyeon Myeong{nl}Minwoo Park{nl}Sookyung Kim{nl}Dongjin Kim{nl}Mijin Kim{nl} {nl}{@st42}Effects / SFX{nl}{@st41b}{s22}Hyejin Jung{nl} {nl}{@st42}Character Designer{nl}{@st41b}{s22}Jiae Park{nl}Junwon Hwang{nl}Subum Lee{nl}Dami Kim{/}	{@st42}전투기획{nl}{@st41b}{s22}최기락{nl}김평직{nl}김현일{nl} {nl}{@st42}레벨 디자이너{nl}{@st41b}{s22}라홍석{nl} {nl}{@st42}연출 감독{nl}{@st41b}{s22}이승조{nl} {nl}{@st42}리드 애니메이터{nl}{@st41b}{s22}이수진{nl} {nl}{@st42}애니메이터{nl}{@st41b}{s22}명승현{nl}박민우{nl}김수경{nl}신동진{nl}김미진{nl} {nl}{@st42}이펙트 / SFX{nl}{@st41b}{s22}정혜진{nl} {nl}{@st42}캐릭터 디자이너{nl}{@st41b}{s22}박지애{nl}황준원{nl}이수범{nl}김담이{/}				
UI_20151224_002007	{@st42}Background Designer{nl}{@st41b}{s22}Roch{nl}Rendering Studio Corp.{nl}Lisa Lee{nl}Dongho Kang{nl}JIN{nl}Yeonew{nl}Moje{nl}Hyunjung Lee{nl} {nl}{@st42}Content Design Manager{nl}{@st41b}{s22}Choungsu Lee{nl} {nl}{@st42}Content Designer{nl}{@st41b}{s22}Ujeong Son{nl}Wonjong Lee{nl}Orange Smith{nl}Jihyun Moon{nl}Jeongsu Kim{nl}Donghun Choe{nl}Seungyoung Jin{nl}Ginyi Lee{nl}Jongwook Moon{nl} {nl}{@st42}Scenario Writer{nl}{@st41b}{s22}Seion Kim{nl} {nl}{@st42}Conworlding Supervisor{nl}{@st41b}{s22}Martynas Siauciunas Kacinskas{nl}Kristina Kudriasova{/}	{@st42}배경 그래픽 디자이너{nl}{@st41b}{s22}장세명{nl}(주)렌더링{nl}이윤선{nl}강동호{nl}이남진{nl}연유경{nl}장용덕{nl}이현정{nl} {nl}{@st42}컨텐츠 기획 매니저{nl}{@st41b}{s22}이청수{nl} {nl}{@st42}컨텐츠 기획자{nl}{@st41b}{s22}손우정{nl}이원종{nl}정현진{nl}문지현{nl}김정수{nl}최동훈{nl}진승영{nl}이긴이{nl}문종욱{nl} {nl}{@st42}시나리오 라이터{nl}{@st41b}{s22}김세연{nl} {nl}{@st42}설정 감수{nl}{@st41b}{s22}마르티나스{nl}크리스티나{/}				
UI_20151224_002008	{@st42}Sound Director{nl}{@st41b}{s22}sevin{nl} {nl}{@st42}General Sound Director{nl}{@st41b}{s22}MIGHT{nl} {nl}{@st42}Sound Designer{nl}{@st41b}{s22}VIKCO{nl} {nl}{@st42}UX/UI Manager{nl}{@st41b}{s22}Gilyong Lee{nl} {nl}{@st42}UI Designer{nl}{@st41b}{s22}Jooyeon Seo{nl} {nl}{@st42}DBA{nl}{@st41b}{s22}Manju Han{nl} {nl}{@st42}Quality Assurance Manager{nl}{@st41b}{s22}Yonghyun Kim{nl} {nl}{@st42}Quality Assurance{nl}{@st41b}{s22}Yonghyun Ahn{nl}Eunyoung Park{nl}Mancheol No{nl}Eunyeong Lee{nl}Yebin Lheem{nl}Jaesoon Jang{nl}Jisu Park{/}	{@st42}음향감독{nl}{@st41b}{s22}곽동일{nl} {nl}{@st42}선임 사운드 디자이너{nl}{@st41b}{s22}정희록{nl} {nl}{@st42}사운드 디자이너{nl}{@st41b}{s22}박선태{nl} {nl}{@st42}UX/UI 매니저{nl}{@st41b}{s22}이길용{nl} {nl}{@st42}UI 디자이너{nl}{@st41b}{s22}서주연{nl} {nl}{@st42}데이터 베이스{nl}{@st41b}{s22}한만주{nl} {nl}{@st42}QA 매니저{nl}{@st41b}{s22}김용현{nl} {nl}{@st42}QA{nl}{@st41b}{s22}안용현{nl}박은영{nl}노만철{nl}이은영{nl}임예빈{nl}장재순{nl}박지수{/}				
UI_20151224_002009	{@st42}Global Publishing Director{nl}{@st41b}{s22}Moojin Shin{nl} {nl}{@st42}Localization{nl}{@st41b}{s22}Jay{nl}Shawn{nl}Jenny{nl}John{nl} {nl}{@st42}Technical Support{nl}{@st41b}{s22}Kangwoo Kim{nl}Wanjae Lee{nl}Sunyong Lee{nl}Sungkie Park{/}	{@st42}운영본부장{nl}{@st41b}{s22}신무진{nl} {nl}{@st42}해외 현지화{nl}{@st41b}{s22}신정호{nl}변성흠{nl}성명선{nl}김준영{nl} {nl}{@st42}기술 지원{nl}{@st41b}{s22}김강우{nl}이완재{nl}이선용{nl}박성기{/}				
UI_20151224_002010	Выберите Стартовый Город	시작 도시 선택				
UI_20151224_002011	{@st44}Klaipeda	{@st44}클라페다				
UI_20151224_002012	{@st59s}Шахтерский город, который прогрессировал благодаря Crystal Mine.{nl}Этот город получил небольшие повреждения во время Medzio Diena.{/}	{@st59s}수정광산을 중심으로 발전한 광업도시,{nl}신수의 날에 가장 경미한 피해를 입었다.{/}				
UI_20151224_002013	{@st44}Orsha	{@st44}오르샤				
UI_20151224_002014	{@st59s}Мы пытались защитить себя в гигантском замке во время Medzio Diena.{nl}Но ужасающая катастрофа поглотила даже его.{/}	{@st59s}신수의 날에 거대한 성곽에 의지해 재앙을 막아보려 했지만,{nl}재앙은 그 성곽마저도 삼켜버렸다.{/}				
UI_20151224_002015	{@st59}Вернуться в Дом.{/}	{@st59}나의 숙소로 돌아갑니다.{/}	UI_20150317_001112	{@St59}Вернуться в мой дом.{/}	{@st59}나의 배럭으로 돌아갑니다.{/}	
UI_20151224_002016	{@st43}{s24}Название Дома{/}	{@st43}{s24}숙소 이름{/}	UI_20150317_001113	{@St43}{s24}Название дома{/}	{@st43}{s24}배럭 이름{/}	
UI_20151224_002017	{@st59}Название Дома{/}	{@st59}숙소 이름{/}	UI_20150317_001114	{@St59}Название Дома{/}	{@st59}배럭 이름{/}	
UI_20151224_002018	{@st59}Настройки Дома{/}	{@st59}숙소 설정{/}	UI_20150317_001118	{@St59}Настройки дома{/}	{@st59}배럭 설정{/}	
UI_20151224_002019	{@st42}Сбросить счетчик	{@st42}초기화 횟수				
UI_20151224_002020	{@st41}Сообщение	{@st41}메시지				
UI_20151224_002021	{@st59}Показать диалог квеста{/}	{@st59}퀘스트 대사 보기{/}				
UI_20151224_002022	{@st59}Отмена{/}	{@st59}퀘스트 포기{/}				
UI_20151224_002023	{@st49}Просмотр{/}	{@st49}미리보기{/}				
UI_20151224_002024	{@st49}Добавить{/}	{@st49}담기{/}				
UI_20151224_002025	Получено %s от %s	%s님이 %s(을)를 드셨습니다	UI_20150714_001683	{@st42} получено %s из %s	{@st42}%s님이 %s(을)를 드셨습니다	
UI_20151224_002026	Общая Сумма	남은개수				
UI_20151224_002027	Общая Сумма : %s{/}	남은개수 : %s{/}	UI_20150317_001268	Оставшееся количество:%s {/}	남은갯수 : %s{/}	
UI_20151224_002028	{@st41}Купить{/}	{@st41}구매{/}				
UI_20151224_002029	{@st45tw2}Очки{/}	{@st45tw2}점수{/}				
UI_20151224_002030	По возрастанию	이름 올림차순{/}				
UI_20151224_002031	По убыванию	이름 내림차순{/}				
UI_20151224_002032	По дате	최근 날짜순{/}				
UI_20151224_002033	{@st42}Token привилегии:{/}	{@st42}토큰 혜택{/}				
UI_20151224_002034	{@st66b}Изменить название Вывески	{@st66b}간판이름변경				
UI_20151224_002035	{@st41b}Съесть	{@st41b}먹기				
UI_20151224_002036	{@st41b}Число	{@st41b}개수	UI_20150406_001479	{@st41b}Кол-во	{@st41b}갯수	
UI_20151224_002037	Денежный Сад %s{/}	캐쉬정원%s명{/}				
UI_20151224_002038	Показать в сети	접속인원만 보기				
UI_20151224_002039	Вход на Базу Гильдии:	아지트 입장				
UI_20151224_002040	Только члены Гильдии	길드원만 입장				
UI_20151224_002041	Боевые отчеты	전쟁 전적				
UI_20151224_002042	Война с Гильдией:	전쟁 길드 목록				
UI_20151224_002043	Оставшееся время	남은 전쟁 시간				
UI_20151224_002044	Доступные Башни	타워 보유 목록				
UI_20151224_002045	Повысить Гильдию	길드 성장				
UI_20151224_002046	Ранг вклада	기여도 랭크				
UI_20151224_002047	Умения Гильдии и Информация	길드 스킬 및 정보				
UI_20151224_002048	{@st42}%s привилегии:{/}	{@st42}%s 혜택적용{/}				
UI_20151224_002049	Привилегии	혜택				
UI_20160224_002050	Склад Семьи	팀 창고				
UI_20160224_002051	{@st59}Закрыть{/}	{@st59}팀 창고를 닫습니다{/}				
UI_20160224_002052	Вы можете продавать не персональные предметы, но это будет отнимать у них 1 Потенциал.{nl}Снятие со Склада Семьи будет засчитано как 1 Торг{nl}независимо от кол-ва забираемых предметов.	거래가 가능한 아이템만 보관할 수 있으며, 포텐셜 1이 감소합니다.{nl}팀 창고에서 아이템을 꺼낼 때는 아이템 갯수에 관계없이 거래 가능횟수가 1 차감됩니다.				
UI_20160224_002053	Забрать предмет	아이템 수령				
UI_20160224_002054	Общий: /s (сообщение){nl}Мир: /y (сообщение){nl}Группа: /p (сообщение){nl}Личные(Шепот): /w Фамилия Семьи (сообщение){nl}Ответить: /r (сообщение){nl} {nl}Можно переключать с помощью клавиши Tab	일반 : /s 할말{nl}외침 : /y 할말{nl}파티 : /p 할말{nl}귓속말 : /w 팀이름 할말{nl}답신 : /r 할말{nl} {nl}Tab키로 전환 가능	UI_20150803_001767	Общий: /s чат{nl}Мир: /y чат {nl}Группа: /p чат{nl} Шепот: /w Имя чат	일반 : /s 할말{nl}외침 : /y 할말{nl}파티 : /p 할말{nl}귓속말 : /w 팀이름 할말	
UI_20160224_002055	{@59}Закрыть{/}	{@59}닫기{/}				
UI_20160224_002056	Испытание	도전				
UI_20160224_002057	Пожалуйста, выберите для продолжения	진행 여부를 선택하세요				
UI_20160224_002058	{@st63_yellow}Завершенные:{/}	{@st63_yellow}포기 :{/}				
UI_20160224_002059	Получить награду и уйти.	보상을 획득하고 퇴장합니다.				
UI_20160224_002060	{@st63_yellow}Испытание:{/}	{@st63_yellow}도전 :{/}				
UI_20160224_002061	Идите на следующий этаж	다음층으로 이동				
UI_20160224_002062	{@st43}Relic Collector{/}	{@st43}유물 수집상{/}				
UI_20160224_002063	{@st59}Закрыть{/}	{@st59}유물 수집상을 닫습니다{/}				
UI_20160224_002064	{@st59b}Обмен предметов{nl}{@st59s} - Возможен обмен предметов, полученных в Earth Tower{nl} - Обмен начнется, когда вы поместите предмет в слот.{nl}{/}	{@st59b}아이템 교환{nl}{@st59s} - 대지의 탑에서 아이템을 입수하여 교환 가능{nl} - 아이템 재료를 슬롯에 넣은 후 교환 실행{nl}{/}				
UI_20160224_002065	F	층				
UI_20160224_002066	{@st59}Закрыть{/}	{@st59}큐브 획득 창을 닫습니다.{/}				
UI_20160224_002067	{@st59}Поместите аксессуар{/}	{@st59}악세서리를 올려주세요{/}				
UI_20160224_002068	{@st66b}{s15}Повторное открытие осуществляется за серебро..{/}	{@st66b}실버를 사용해서 1회 더 열 수 있습니다. {/}				
UI_20160224_002069	{@st66b}{s15}(На два раза больше для пользователей с Token){/}	{@st66b}토큰 혜택 적용시 2회까지 가능합니다.{/}				
UI_20160224_002070	{@st41b}Вы достигли лимита открытий.{/}	{@st41b}횟수를 모두 소진하였습니다.{/}				
UI_20160224_002071	{@st66b}Базовая информация	{@st66b}기본정보	UI_20151224_001863	{@st41b}Основная Информация	{@st41b}기본정보	
UI_20160224_002072	{@st66b}Подробнее	{@st66b}속성	UI_20151224_001864	{@st41b}Собственность	{@st41b}속성	
UI_20160224_002073	Ваш Гильдмастер ищет участников для События Гильдии.	길드 마스터가 길드 이벤트 참가자를 모집하고 있습니다.				
UI_20160224_002074	{@st63_yellow}Члены :{/}	{@st63_yellow}인원 :{/}				
UI_20160224_002075	{@st63}%s участник (Login %s){/}	{@st63}%s명 참여 (로그인 %s명중){/}				
UI_20160224_002076	{@st63_yellow}Область :{/}	{@st63_yellow}위치 :{/}				
UI_20160224_002077	Cobalt Forest	코발트숲				
UI_20160224_002078	{@st63_yellow}Задачи :{/}	{@st63_yellow}목표 :{/}				
UI_20160224_002079	{@st43}Гильдия ур. %s{/}	{@st43}길드 Lv. %s{/}				
UI_20160224_002080	{@st66b}Улучшение и Ранг	{@st66b}성장 및 랭크	UI_20151224_001866	{@st41b}Повышение и Ранг	{@st41b}성장 및 랭크	
UI_20160224_002081	{@st66b}Атрибуты Гильдии	{@st66b}길드 특성	UI_20151224_001867	{@st41b}Атрибуты Гильдии	{@st41b}길드 특성	
UI_20160224_002082	Склад Гильдии	길드 보관함				
UI_20160224_002083	{@st59}Закрыть{/}	{@st59}길드 보관함을 닫습니다{/}				
UI_20160224_002084	* Гильдмастер может отправлять предметы членам гильдии{nl}* Предметы можно будет забрать из Почтового Ящика	* 이 아이템은 길드 마스터가 길드원에게 양도할 수 있고, 그 아이템은{nl}수령한 길드원에게 귀속됩니다.{nl}* 아이템은 메시지함에서 수령할 수 있습니다.				
UI_20160224_002085	{@st41b}Зачаровать	{@st41b}마법 부여				
UI_20160224_002086	{@st41b}Свиток Зачарования{/}	{@st41b}마법 부여 스크롤{/}				
UI_20160224_002087	{@st59}Закрыть{/}	{@st59}마법 부여 스크롤 창을 닫습니다.{/}				
UI_20160224_002088	{@st66b}Потребляет 1 Enchant Scroll{/}	{@st66b}마법부여 스크롤 1개가 소비됩니다.{/}				
UI_20160224_002089	{@st42b}Имеется свитков : %s{/}	{@st42b}현재 스크롤 보유 개수 : %s개{/}				
UI_20160224_002090	{@st66b}Миссии{/}	{@st66b}의뢰소{/}	UI_20151224_001880	{@st66b}Запросить офисные миссии{/}	{@st66b}의뢰소 미션{/}	
UI_20160224_002091	{@st66b}Saalus Convent{/}	{@st66b}살러스 수녀원{/}				
UI_20160224_002092	{@st66b}Earth Tower{/}	{@st66b}대지의 탑{/}				
UI_20160224_002093	{@st59b}Групповые Подземелья{nl}{@st59s}Это контент, где ваша группа для достижения определенных целей перемещается в независимую зону.{nl}Вы можете либо самостоятельно собрать группу для прохода подземелья, либо использовать автоматический поиск.{nl} - Подземелья : Можно попасть, поговорив с соответствующим НПС в каждой уровневой области.{nl} - Миссии : Можно попасть, поговорив с Mercenary Post Receptionists в Fedimian.{nl} - Миссия Saalus Convent : Можно попасть, поговорив с Sister Lhasa в Saalus Convent.{nl}{/}	{@st59b}인스턴스 던전{nl}{@st59s}독립된 인스턴스 존에서 목표 달성을 위해 파티 단위로 진행하는 콘텐츠입니다.{nl}입장 전에 파티를 구성해 도전하거나 자동으로 파티를 찾아 도전할 수 있습니다.{nl} - 던전 : 각 레벨 대의 존에서 던전 입장  NPC를 통해 입장{nl} - 의뢰소 미션 : 페디미안 용병 의뢰소 접수원을 통해 입장{nl} - 살러스 수녀원 미션 : 살러스 수녀원에서 수녀 라사를 통해 입장{nl}{/}				
UI_20160224_002094	{@st59}Закрыть{/}	{@st59}인스턴스 던전을 닫습니다{/}				
UI_20160224_002095	{@st59}Показать/Скрыть{/}	{@st59}보이기/안보이기{/}				
UI_20160224_002096	{@st45tw2}Ожидание{/}	{@st45tw2}대기 시간{/}				
UI_20160224_002097	Ставка	입찰	ETC_20150317_002986	Участвовать	참가	
UI_20160224_002098	Оставшееся время до торгов	남은 입찰 시간				
UI_20160224_002099	Предмет Игральные кости	아이템 주사위				
UI_20160224_002100	{@st42}%s привилегии:{/}	{@st42}%s 혜택{/}				
UI_20160224_002101	Этот предмет исчезнет из вашего инвентаря{nl}и все %s будут сброшены.{/}	사용한 아이템은 인벤토리에서 사라지며{nl}전체 %s가 초기화 됩니다.{/}	UI_20151224_001959	Этот предмет исчезнет из вашего инвентаря{nl}Сбрасывает все Очки Умений.	사용한 아이템은 인벤토리에서 사라지며{nl}전체 스킬 포인트가 초기화 됩니다.{/}	
UI_20160224_002102	Оставшееся время, можно увидеть в Настройках Персонажа{/}	캐릭터 정보창에서 잔여시간을 확인하실 수 있습니다.{/}				
UI_20160224_002103	Получение данных.	데이터를 받는 중 입니다.				
UI_20160224_002104	{@st66b}Расстановка{/}	{@st66b}랭킹{/}				
UI_20160224_002105	{@st66b}Просмотреть	{@st66b}관전하기				
UI_20160224_002106	{@st41b}{s14}Выйти из Просмотра	{@st41b}관전 종료				
UI_20160224_002107	{s14}Синяя Команда	블루팀				
UI_20160224_002108	{s14}Красная Команда	레드팀				
UI_20160224_002109	{@59}Показать в новом окне{/}	{@59}새 창으로 보기{/}				
UI_20160224_002110	{s14}Журнал Приключений обновлен	모험일지에 등록되었습니다.				
UI_20160224_002111	{@st41}Обмен	{@st41}교환				
UI_20160224_002112	Приходите в весёлое королевство	행복한 나라로 오세요				
UI_20160224_002113	Расписание Team Battle League	팀 배틀 리그 일정				
UI_20160224_002114	Последние Записи	최근 전적				
UI_20160224_002115	{@st45tw2}Категория{/}	{@st45tw2}유형{/}				
UI_20160224_002116	{@st41c}%s{/}	{@st41c}%s명{/}				
UI_20160224_002117	{@st41c}%sm{/}	{@st41c}%s분{/}				
UI_20160224_002118	Temple Shooter сгоняет Vubbes обратно в Crystal Mine, который сейчас находятся под контролем Mirtis'.{nl}Сразите Temple Shooter и помогите сделать Crystal Mine безопасными еще раз.	미르티스 지배가 사라진 수정광산에 템플슈터가 부베들을 다시 불러들이고 있습니다.{nl}템플슈터를 처치하고 수정광산이 다시 안전해지도록 도와주세요.				
UI_20160224_002119	{@st41c}Билетов %s{/}	{@st41c}%s장{/}				
UI_20160224_002120	Имя и Класс	이름 및 클래스				
UI_20160224_002121	{@st41b}Обновить	{@st41b}새로 고침				
UI_20160224_002122	Просмотреть недавние записи	최근 열린 관람 목록				
UI_20160224_002123	Cмотреть	관전하기				
UI_20160224_002124	{#000000}%s W{/}	{#000000}%s 승{/}				
UI_20160224_002125	{@st66b}Очки Магазина	{@st66b}포인트샵				
UI_20160224_002126	{s15}Ежедневные Очки	일일 획득 포인트				
UI_20160224_002127	{s15}Полученные Очки	현재 구매 포인트				
UI_20160224_002128	Запись	전적				
UI_20160224_002129	Склад	보관함				
UI_20160224_002130	Ранг %s	%s 위				
UI_20160224_002131	Поражений : %s	처치횟수 : %s				
UI_20160224_002132	Урон : %s	대미지 : %s				
UI_20160224_002133	{s14}Увеличивает кол-во положительных эффектов	최대 버프 적용 개수 증가				
UI_20160310_002134	{@st65}Урон: %s{/}	{@st65}피해량 %s{/}				
UI_20160310_002135	{@st65}{s12}Успех{/}	{@st65}{s12}달성{/}				
UI_20160310_002136	{#16120e}{s12}Успех{/}	{#16120e}달성{/}				
UI_20160310_002137	Счет: %s	횟수 : %s	UI_20160224_002131	Поражений : %s	처치횟수 : %s	
UI_20160310_002138	Урон: %s	피해량 : %s	UI_20160224_002132	Урон : %s	대미지 : %s	
UI_20160310_002139	{@sti9} {s13}Ранг Убийств	{@sti9}처치 랭킹	UI_20150918_001809	{@sti9}Ранг Убийств	{@sti9}킬 랭킹	
UI_20160310_002140	{@sti9} {s13}Ранг Урона	{@sti9}피해 랭킹	UI_20150918_001810	{@sti9}Ранг Урона	{@sti9}데미지 랭킹	
UI_20160317_002141	1 дополнительный вход в миссии и подземелья	미션,던전 1회 추가입장				
UI_20160317_002142	2 дополнительных входа в миссии и подземелья	미션,던전 2회 추가입장	UI_20160317_002141	1 дополнительный вход в миссии и подземелья	미션,던전 1회 추가입장	
UI_20160323_002143	{@st41} Инфо о моих сумонах	{@st41}내 소환수 정보				
UI_20160323_002144	{@st41} Боевой Ранг Гильдии{/}	{@st43}길드배틀랭킹{/}				
UI_20160323_002145	Боевой Ранг Гильдии	길드배틀랭킹				
UI_20160323_002146	{@st59}Закрыть	{@st59}길드배틀랭킹을 닫습니다.				
UI_20160323_002147	{@st66b} Турнирная таблица в реальном времени	{@st66b}실시간 순위				
UI_20160323_002148	{@st66b} Еженедельная Турнирная таблица	{@st66b}주간 순위{/}				
UI_20160323_002149	{@st66b} Турнирная таблица за все время{/}	{@st66b}역대 순위{/}				
UI_20160323_002150	Ранг Моей Гильдии	내 길드 순위				
UI_20160323_002151	{@sti1}%s's Область{/}	{@sti1}%s 위{/}				
UI_20160323_002152	Турнирная таблица прошлой недели	지난 주간 순위				
UI_20160323_002153	1-ый	1위				
UI_20160323_002154	Список Наград Гильдии	길드 보상 목록				
UI_20160323_002155	{@st41}Призванное Существо : {#ffcc33}%s{/}	{@st41}소환체 : {#ffcc33}%s{/}				
UI_20160323_002156	{@st41}Требуется фрагментов : %s	{@st41}필요 파편 : %s개				
UI_20160323_002157	ATK : {@st41b}%s	공격력 : {@st41b}%s				
UI_20160323_002158	DEF : {@st41b}%s	방어력 : {@st41b}%s				
UI_20160323_002159	STR : {@st41b}%s	힘 : {@st41b}%s				
UI_20160323_002160	CON : {@st41b}%s	체력 : {@st41b}%s				
UI_20160323_002161	INT : {@st41b}%s	지능 : {@st41b}%s				
UI_20160323_002162	DEX : {@st41b}%s	민첩 : {@st41b}%s				
UI_20160323_002163	SPR : {@st41b}%s	정신 : {@st41b}%s				
UI_20160323_002164	{@st42}Цвет Прически{/}	{@st42}헤어컬러{/}				
UI_20160323_002165	{@st42}Доступные Названия{/}	{@st42}장착 가능 칭호{/}	UI_20150401_001442	Доступные Титулы	장착 가능 칭호	
UI_20160323_002166	Информация о Семье	팀 정보				
UI_20160323_002167	{@st66b}Изменить Дом{/}	{@st66b}숙소 변경{/}	UI_20150714_001666	{@st42}Изменить дома{/}	{@st42}숙소 변경{/}	
UI_20160323_002168	{@st43}{s16}Уровень семьи: %s{/}	{@st43}{s26}팀 레벨  %s{/}				
UI_20160323_002169	{@st66b}Инфо о Семье	{@st66b}팀 정보				
UI_20160323_002170	{#2c140c}Средний уровень : %s{/}	{#2c140c}평균레벨 : %s{/}				
UI_20160323_002171	{@st41b}Войти	{@st41b}참가				
UI_20160323_002172	{@st42} Приветствие Персонажа{/}	{@st42}캐릭터 인사말{/}				
UI_20160323_002173	[Сервер] Гильдия	[서버] 길드명				
UI_20160323_002174	Рекорд / Очки	전적 / 점수				
UI_20160323_002175	[Создано: %s назад]	[결성: %s 전]				
UI_20160411_002176	{@st66b}Дрожание камеры{/}	{@st66b}카메라 진동 사용{/}				
UI_20160425_002177	{@st42}Если обе стороны пользуются Token привилегиями{nl}торговые свойства оружия не будут изменены.{/}	{@st42}양쪽 모두 토큰 혜택을 적용받는다면{nl}무기 아이템의 거래 속성은{nl}변경되지 않습니다.{/}				
UI_20160425_002178	{@st66b} Эффект заднего фона	{@st66b} 환경 이펙트 적용				
UI_20160425_002179	{@st66b} Эффект 'Части Тел' (Некра)	{@st66b} 데드 파츠 적용				
UI_20160425_002180	{@st66b} Силуэт персонажа	{@st66b} 캐릭터 실루엣 적용				
UI_20160426_002181	{/}Вы хотите удалить Вашего {b}{s20}питомца{/}{s43}{@st43}%s{/}{/}{b}{s20}?{/}	{/}{b}{s20}컴패니언{/}{s43}{@st43}%s{/}{/}{b}{s20}을 정말 삭제하시겠습니까?{/}				
UI_20160426_002182	{/}{b}{s20}Невозможно восстановить после удаления.{/}	{/}{b}{s20}삭제가 완료된 이후엔 복구되지 않습니다.{/}				
UI_20160426_002183	{/}{b}{s20}Питомец{/}{s43}{@st43}%s{/}	{/}{b}{s20}컴패니언{/}{s43}{@st43}%s{/}				
UI_20160426_002184	{/}Удаление через {b}{s20}%s сек.{/}	{/}{b}{s20}%s초후 삭제 됩니다.{/}				
UI_20160426_002185	{s18}{ol}{#ffffcc}Нет{/}	{s18}{ol}{#ffffcc}아니오{/}				
UI_20160426_002186	{s18}{ol}{#ffffcc}Отмена{/}	{s18}{ol}{#ffffcc}취소{/}				
UI_20160509_002187	Через Склад Семьи можно передавать предметы между Вашими персонажами.	토큰을 구매한 유저만 이용가능하며, 거래가 가능한 아이템을 보관할 수 있습니다.				
UI_20160520_002188	Покупка TP	TP충전				
UI_20160520_002189	{@st42}Покупка TP	{@st42}TP충전				
UI_20160520_002190	{@st43}{s22}Предмет для Инвентаря Steam	{@st43}{s22}스팀 인벤토리 아이템				
UI_20160520_002191	{@st45tw2}Покупка TP{/}	{@st45tw2}TP구매{/}				
UI_20160520_002192	Дать TP	지급 TP				
UI_20160520_002193	{@st49}Использовать{/}	{@st49}사용{/}				
UI_20160520_002194	{@st42}Война Гильдий	{@st42}길드 전쟁				
UI_20160520_002195	{s14}Нейтралитет	중립 선언				
UI_20160603_002196	{@st66b}Скорость наведения прицела (%s){/}	{@st66b}스킬조작 속도 (%s){/}				
